movie_id,title,budget,revenue,popularity,vote_average,vote_count,runtime,release_date,release_year,director,original_language,is_financial_valid
23706,All About Steve,15000000,40105542,13.237835,4.7,295,99.0,2009-09-04,2009.0,Phil Traill,en,1
11531,Book of Shadows: Blair Witch 2,0,0,3.890223,4.3,212,90.0,2000-10-27,2000.0,Joe Berlinger,en,0
9100,The Craft,15000000,24769466,19.517239,6.3,380,101.0,1996-05-03,1996.0,Andrew Fleming,en,1
116,Match Point,15000000,85306374,30.669913,7.3,1105,124.0,2005-10-26,2005.0,Woody Allen,en,1
38843,Ramona and Beezus,0,0,9.681147,6.1,245,103.0,2010-07-23,2010.0,Elizabeth Allen Rosenbaum,en,0
1245,The Remains of the Day,11500000,23237911,15.355589,7.5,202,134.0,1993-11-05,1993.0,James Ivory,en,1
4995,Boogie Nights,15000000,43101594,19.85579,7.5,796,155.0,1997-09-11,1997.0,Paul Thomas Anderson,en,1
10413,Nowhere to Run,0,0,11.689337,5.5,119,94.0,1993-01-15,1993.0,Robert Harmon,en,0
14012,Flicka,15000000,21000000,3.043589,6.1,52,95.0,2006-10-20,2006.0,Michael Mayer,en,1
9793,The Hills Have Eyes 2,15000000,0,17.141376,5.2,351,89.0,2007-03-22,2007.0,Martin Weisz,en,0
12212,Urban Legends: Final Cut,14000000,38574362,8.885017,4.4,100,97.0,2000-09-19,2000.0,John Ottman,en,1
13768,Tuck Everlasting,0,0,4.115398,6.4,128,90.0,2002-10-11,2002.0,Jay Russell,en,0
8975,The Marine,20000000,22165608,7.679336,5.0,163,92.0,2006-10-13,2006.0,John Bonito,en,1
342521,Keanu,15000000,20566327,18.268009,6.0,421,94.0,2016-04-21,2016.0,Peter Atencio,en,1
45272,Country Strong,15000000,20529194,7.809701,5.9,80,117.0,2010-12-22,2010.0,Shana Feste,en,1
9424,Disturbing Behavior,15000000,17507368,9.378688,5.5,104,84.0,1998-07-24,1998.0,David Nutter,en,1
97367,The Place Beyond the Pines,15000000,35485608,35.395129,6.8,1653,140.0,2013-03-20,2013.0,Derek Cianfrance,en,1
254904,The November Man,15000000,32556119,45.317278,6.0,639,108.0,2014-08-27,2014.0,Roger Donaldson,en,1
18681,Eye of the Beholder,15000000,0,4.302941,5.3,42,109.0,1999-09-04,1999.0,Stephan Elliott,en,0
12162,The Hurt Locker,15000000,42000000,47.006162,7.2,1840,131.0,2008-10-10,2008.0,Kathryn Bigelow,en,1
11495,Firestarter,15000000,17080167,11.379652,5.9,173,114.0,1984-05-11,1984.0,Mark L. Lester,en,1
64689,Killing Them Softly,15000000,37930465,24.612603,5.8,742,97.0,2012-09-20,2012.0,Andrew Dominik,en,1
157849,A Most Wanted Man,15000000,31554855,26.708193,6.5,541,121.0,2014-07-25,2014.0,Anton Corbijn,en,1
13166,Freddy Got Fingered,0,0,8.710294,4.6,115,87.0,2001-04-18,2001.0,Tom Green,en,0
15511,VeggieTales: The Pirates Who Don't Do Anything,0,0,1.800119,5.9,25,85.0,2008-01-11,2008.0,Mike Nawrocki,en,0
37003,U2 3D,15000000,22730842,0.335195,6.7,10,85.0,2007-05-19,2007.0,Mark Pellington,en,1
12211,Highlander: Endgame,25000000,15843608,11.782725,4.4,104,87.0,2000-09-01,2000.0,Douglas Aarniokoski,en,1
13816,Idlewild,0,0,2.711955,5.1,17,121.0,2006-08-25,2006.0,Bryan Barber,en,0
51828,One Day,15000000,59389433,16.629173,7.0,978,107.0,2011-03-02,2011.0,Lone Scherfig,en,1
22798,Whip It,15000000,16633035,20.05902,6.7,357,111.0,2009-09-13,2009.0,Drew Barrymore,en,1
7501,Knockaround Guys,15000000,12000000,8.113634,5.9,97,92.0,2001-09-07,2001.0,Brian Koppelman,en,1
10743,Confidence,0,0,9.87419,6.4,126,97.0,2003-04-25,2003.0,James Foley,en,0
37718,The Muse,0,0,2.857936,5.3,31,97.0,1999-08-27,1999.0,Albert Brooks,en,0
15237,De-Lovely,20000000,0,3.138118,6.3,32,125.0,2004-07-02,2004.0,Irwin Winkler,en,0
9686,New York Stories,15000000,0,6.684096,6.2,64,124.0,1989-03-10,1989.0,Francis Ford Coppola,en,0
17644,Barney's Great Adventure,0,0,0.722911,2.9,8,76.0,1998-01-01,1998.0,Steve Gomer,en,0
97430,The Man with the Iron Fists,15000000,15608545,17.672021,5.2,358,96.0,2012-11-02,2012.0,RZA,en,1
12257,Home Fries,15000000,10443316,3.033471,4.8,32,93.0,1998-11-25,1998.0,Dean Parisot,en,1
13539,Here On Earth,0,0,3.313257,5.4,48,96.0,2000-03-23,2000.0,Mark Piznarski,en,0
68,Brazil,15000000,0,41.089863,7.5,861,132.0,1985-02-20,1985.0,Terry Gilliam,en,0
14024,Raise Your Voice,15000000,14867514,10.9071,6.0,211,103.0,2004-08-10,2004.0,Sean McNamara,en,1
115,The Big Lebowski,15000000,46189568,49.230089,7.8,2926,117.0,1998-03-06,1998.0,Joel Coen,en,1
7874,Black Snake Moan,15000000,10903846,11.429607,6.6,243,116.0,2006-12-08,2006.0,Craig Brewer,en,1
4911,Dark Blue,15000000,9237470,6.373316,6.5,85,118.0,2002-12-14,2002.0,Ron Shelton,en,1
1988,A Mighty Heart,16000000,18928871,9.717392,6.7,95,100.0,2007-01-01,2007.0,Michael Winterbottom,en,1
16222,Whatever It Takes,15000000,9902115,8.074807,5.0,37,94.0,2000-03-31,2000.0,David Raynr,en,1
9557,Boat Trip,20000000,8586376,7.034752,4.7,146,94.0,2002-10-01,2002.0,Mort Nathan,en,1
9026,The Importance of Being Earnest,0,0,7.250379,6.7,127,97.0,2002-05-17,2002.0,Oliver Parker,en,0
57943,The Love Letter,0,0,0.116873,4.7,3,98.0,1998-02-01,1998.0,Dan Curtis,en,0
18276,Hoot,0,0,7.712206,5.5,44,91.0,2006-05-05,2006.0,Wil Shriner,en,0
8321,In Bruges,15000000,34533783,25.329493,7.4,1388,107.0,2008-02-08,2008.0,Martin McDonagh,en,1
72359,Peeples,15,0,5.112809,5.6,26,95.0,2013-05-09,2013.0,Tina Gordon Chism,en,0
10186,The Rocker,15000000,8762890,13.832376,5.6,156,102.0,2008-08-20,2008.0,Peter Cattaneo,en,1
25704,Post Grad,15000000,6405245,7.446069,5.0,100,89.0,2009-08-21,2009.0,Vicky Jenson,en,1
133694,Promised Land,15000000,8138788,13.568302,6.0,243,106.0,2012-09-23,2012.0,Gus Van Sant,en,1
19265,Whatever Works,15000000,35097815,21.857387,6.8,350,92.0,2009-06-19,2009.0,Woody Allen,en,1
36047,The In Crowd,15000000,5217498,0.249245,4.7,15,105.0,2000-07-19,2000.0,Mary Lambert,en,1
8053,The Three Burials of Melquiades Estrada,15000000,12036149,12.163832,7.0,177,121.0,2005-11-17,2005.0,Tommy Lee Jones,en,1
2290,Jakob the Liar,0,0,8.962245,6.0,90,120.0,1999-09-16,1999.0,Peter Kassovitz,en,0
5236,Kiss Kiss Bang Bang,15000000,15785148,32.690038,7.2,886,103.0,2005-09-05,2005.0,Shane Black,en,1
6552,Idle Hands,25000000,4152230,8.583217,6.1,182,92.0,1999-04-30,1999.0,Rodman Flender,en,1
1018,Mulholland Drive,15000000,20117339,31.60985,7.6,1477,147.0,2001-05-16,2001.0,David Lynch,en,1
10075,Blood and Chocolate,0,0,12.295216,5.4,87,98.0,2007-01-26,2007.0,Katja von Garnier,en,0
38031,You Will Meet a Tall Dark Stranger,22000000,0,12.4654,5.8,251,98.0,2010-05-23,2010.0,Woody Allen,en,0
42188,Never Let Me Go,15000000,9455232,30.983397,6.8,737,104.0,2010-09-15,2010.0,Mark Romanek,en,1
112430,The Company,0,0,1.485324,7.0,12,276.0,2007-08-05,2007.0,Mikael Salomon,en,0
6687,Transsiberian,15000000,5926410,11.428903,6.5,195,111.0,2008-01-18,2008.0,Brad Anderson,en,1
13853,The Clan of the Cave Bear,15000000,0,5.484679,4.8,27,98.0,1986-01-17,1986.0,Michael Chapman,en,0
31306,Crazy in Alabama,0,0,5.770246,6.5,12,111.0,1999-10-22,1999.0,Antonio Banderas,en,0
8461,Funny Games,15000000,7938872,15.175289,6.3,545,112.0,2007-10-20,2007.0,Michael Haneke,en,1
331592,Listening,0,0,2.414721,5.5,31,100.0,2015-09-11,2015.0,Khalil Sullins,en,0
47692,Felicia's Journey,0,0,0.470645,6.6,23,116.0,1999-11-24,1999.0,Atom Egoyan,en,0
19,Metropolis,92620000,650422,32.351527,8.0,657,153.0,1927-01-10,1927.0,Fritz Lang,de,1
10045,District B13,12000000,9584131,17.493735,6.5,565,84.0,2004-11-09,2004.0,Pierre Morel,fr,1
400,Things to Do in Denver When You're Dead,8000000,529766,6.932221,6.7,85,116.0,1995-12-01,1995.0,Gary Fleder,en,1
253450,The Assassin,15000000,632542,8.142166,6.6,157,105.0,2015-08-27,2015.0,Hou Hsiao-hsien,zh,1
9104,Buffalo Soldiers,15000000,0,6.329672,6.5,93,98.0,2001-09-08,2001.0,Gregor Jordan,en,0
11190,The Return,0,0,7.744166,7.4,100,105.0,2003-06-25,2003.0,Andrey Zvyagintsev,ru,0
16353,Ong Bak 2,8500000,8936663,9.029489,6.0,152,98.0,2008-12-04,2008.0,Tony Jaa,th,1
23759,Centurion,12000000,6814789,22.708647,5.9,386,97.0,2010-02-15,2010.0,Neil Marshall,en,1
24206,Silent Trigger,15000000,76382,2.609057,5.0,22,93.0,1996-06-26,1996.0,Russell Mulcahy,en,1
10185,The Midnight Meat Train,15000000,3533227,19.913961,6.0,290,98.0,2008-08-07,2008.0,Ryûhei Kitamura,en,1
75033,Winnie Mandela,15000000,0,1.897761,5.2,5,107.0,2011-09-16,2011.0,Darrell James Roodt,en,0
74536,The Son of No One,15000000,0,7.701186,4.8,92,90.0,2011-11-04,2011.0,Dito Montiel,en,0
31668,All The Queen's Men,15000000,23000,1.833058,6.1,7,99.0,2001-10-14,2001.0,Stefan Ruzowitzky,en,1
13501,The Good Night,15000000,20380,12.185204,5.7,41,93.0,2007-01-25,2007.0,Jake Paltrow,en,1
15208,Bathory: Countess of Blood,0,0,2.500218,5.6,31,141.0,2008-07-04,2008.0,Juraj Jakubisko,en,0
172391,Khumba,20000000,27187375,6.459787,5.8,72,85.0,2013-07-18,2013.0,Anthony Silverston,en,1
262543,Automata,7000000,0,49.808505,5.6,670,110.0,2014-10-09,2014.0,Gabe Ibáñez,en,0
9288,Dungeons & Dragons: Wrath of the Dragon God,0,0,4.901936,4.8,36,105.0,2005-01-01,2005.0,Gerry Lively,en,0
370980,Chiamatemi Francesco - Il Papa della gente,15000000,0,0.738646,7.3,12,,2015-12-03,2015.0,Daniele Luchetti,it,0
20083,Shinjuku Incident,15000000,0,5.294319,6.7,65,119.0,2009-03-22,2009.0,Derek Yee Tung-Sing,zh,0
40880,Pandaemonium,0,0,0.165367,4.5,2,124.0,2001-06-29,2001.0,Julien Temple,en,0
137,Groundhog Day,14600000,70906973,52.744331,7.4,2301,101.0,1993-02-11,1993.0,Harold Ramis,en,1
264999,Magic Mike XXL,14800000,122513057,29.660993,6.3,706,115.0,2015-07-01,2015.0,Gregory Jacobs,en,1
454,Romeo + Juliet,14500000,147298761,41.493042,6.7,1374,120.0,1996-10-31,1996.0,Baz Luhrmann,en,1
53457,Sarah's Key,10000000,17511906,10.072199,7.2,196,111.0,2010-09-16,2010.0,Gilles Paquet-Brenner,fr,1
288980,Freedom,14500000,0,4.389363,5.8,9,98.0,2014-08-21,2014.0,Peter Cousens,en,0
33,Unforgiven,14000000,159157447,37.380435,7.7,1113,131.0,1992-08-07,1992.0,Clint Eastwood,en,1
1951,Manderlay,14200000,674918,7.05145,6.9,78,139.0,2005-05-16,2005.0,Lars von Trier,da,1
12405,Slumdog Millionaire,15000000,377910544,59.258969,7.6,2827,120.0,2008-05-12,2008.0,Danny Boyle,en,1
10998,Fatal Attraction,14000000,320145693,16.742972,6.6,291,119.0,1987-09-11,1987.0,Adrian Lyne,en,1
114,Pretty Woman,14000000,463000000,45.473484,7.0,1746,119.0,1990-03-23,1990.0,Garry Marshall,en,1
9396,Crocodile Dundee II,0,239606210,15.474831,5.5,303,110.0,1988-05-19,1988.0,John Cornell,en,0
319910,Broken Horses,0,0,4.289676,5.0,10,101.0,2015-03-15,2015.0,Vidhu Vinod Chopra,en,0
2604,Born on the Fourth of July,14000000,161001698,25.949277,6.7,395,145.0,1989-12-20,1989.0,Oliver Stone,en,1
864,Cool Runnings,14000000,154864401,22.409117,6.8,491,98.0,1993-09-30,1993.0,Jon Turteltaub,en,1
14435,My Bloody Valentine,15000000,100734718,13.706357,5.3,299,101.0,2009-01-16,2009.0,Patrick Lussier,en,1
1931,Stomp the Yard,13000000,75511123,6.92205,6.1,88,114.0,2007-05-16,2007.0,Sylvain White,en,1
691,The Spy Who Loved Me,14000000,185438673,27.17347,6.6,507,125.0,1977-07-07,1977.0,Lewis Gilbert,en,1
9877,Urban Legend,14000000,72527595,12.159009,5.6,290,99.0,1998-09-25,1998.0,Jamie Blanks,en,1
62008,Good Deeds,0,0,4.448494,6.2,45,111.0,2012-02-23,2012.0,Tyler Perry,en,0
12227,White Fang,14000000,34793160,13.13724,6.5,135,107.0,1991-01-18,1991.0,Randal Kleiser,en,1
13824,Superstar,0,0,4.04701,5.1,83,81.0,1999-10-08,1999.0,Bruce McCulloch,en,0
71688,The Iron Lady,13000000,114956699,23.3784,6.2,527,105.0,2011-12-30,2011.0,Phyllida Lloyd,en,1
15173,Jonah: A VeggieTales Movie,0,0,1.446172,6.4,22,82.0,2002-10-04,2002.0,Phil Vischer,en,0
8291,Poetic Justice,14000000,27515786,3.650857,6.9,47,109.0,1993-07-23,1993.0,John Singleton,en,1
13950,All About the Benjamins,14000000,25482931,5.102258,5.8,48,95.0,2002-03-08,2002.0,Kevin Bray,en,1
12158,Vampire in Brooklyn,14000000,19800000,6.772615,4.5,111,100.0,1995-10-27,1995.0,Wes Craven,en,1
11586,Exorcist II: The Heretic,14000000,30749142,11.543363,4.5,133,118.0,1977-06-17,1977.0,John Boorman,en,1
10008,An American Haunting,0,0,7.436315,5.3,142,83.0,2005-05-05,2005.0,Courtney Solomon,en,0
2830,My Boss's Daughter,14000000,0,14.813614,4.4,180,83.0,2003-08-21,2003.0,David Zucker,en,0
12403,A Perfect Getaway,14000000,22852638,20.792603,6.2,351,98.0,2009-06-08,2009.0,David Twohy,en,1
34563,Our Family Wedding,14000000,21409028,6.733485,5.7,39,103.0,2010-03-12,2010.0,Rick Famuyiwa,en,1
14557,Dead Man on Campus,0,0,7.708227,5.6,49,96.0,1998-08-21,1998.0,Alan Cohn,en,0
10368,Tea with Mussolini,12000000,21001563,2.238646,5.8,32,117.0,1999-03-25,1999.0,Franco Zeffirelli,en,1
10280,Thinner,0,0,7.866961,5.5,124,92.0,1996-10-25,1996.0,Tom Holland,en,0
12637,"New York, New York",0,0,3.876242,6.1,67,155.0,1977-06-21,1977.0,Martin Scorsese,en,0
34152,Crooklyn,0,0,1.89218,6.7,31,115.0,1994-05-13,1994.0,Spike Lee,en,0
14434,I Think I Love My Wife,11000000,13196245,4.536745,5.0,55,90.0,2007-03-16,2007.0,Chris Rock,en,1
11470,Jason X,11000000,16951798,11.220643,4.5,291,91.0,2001-07-24,2001.0,James Isaac,en,1
10741,Bobby,0,0,11.706309,6.4,119,120.0,2006-09-05,2006.0,Emilio Estevez,en,0
24940,Head Over Heels,14000000,10424470,4.66723,5.3,73,86.0,2001-02-02,2001.0,Mark Waters,en,1
82679,Fun Size,14000000,11417362,7.487843,5.5,134,87.0,2012-10-25,2012.0,Josh Schwartz,en,1
2013,The Diving Bell and the Butterfly,14000000,19777647,13.65494,7.4,283,112.0,2007-05-22,2007.0,Julian Schnabel,fr,1
1440,Little Children,26000000,14821658,11.942862,6.9,240,136.0,2006-10-06,2006.0,Todd Field,en,1
18041,Gossip,14000000,5108820,5.833687,5.5,68,90.0,2000-04-21,2000.0,Davis Guggenheim,en,1
28029,A Walk on the Moon,14000000,0,6.370267,6.2,21,107.0,1999-01-29,1999.0,Tony Goldwyn,en,0
1123,Catch a Fire,0,4291965,4.052219,6.4,25,101.0,2006-10-27,2006.0,Phillip Noyce,en,0
14033,Soul Survivors,0,0,3.231848,4.4,49,84.0,2001-09-06,2001.0,Stephen Carpenter,en,0
87729,Jefferson in Paris,14000000,2474000,0.900442,5.2,10,139.0,1995-03-31,1995.0,James Ivory,en,1
16899,Easy Virtue,0,0,8.387573,6.3,108,93.0,2008-01-01,2008.0,Stephan Elliott,en,0
41317,Caravans,0,0,0.633004,5.8,1,127.0,1978-11-02,1978.0,James Fargo,en,0
245700,Mr. Turner,0,5405500,9.242554,6.3,204,150.0,2014-10-31,2014.0,Mike Leigh,en,0
37842,Wild Grass,0,0,1.866443,5.8,22,104.0,2009-05-20,2009.0,Alain Resnais,fr,0
9045,Amen.,0,0,5.930533,7.1,75,132.0,2002-02-13,2002.0,Costa-Gavras,fr,0
44092,Reign of Assassins,12000000,0,4.930129,6.7,57,117.0,2010-09-01,2010.0,John Woo,zh,0
16005,The Lucky Ones,0,0,8.747922,6.3,55,113.0,2008-09-26,2008.0,Neil Burger,en,0
44754,Margaret,14000000,46495,4.898424,6.1,86,149.0,2011-09-30,2011.0,Kenneth Lonergan,en,1
23988,Stan Helsing,108,0,7.410523,4.0,97,90.0,2009-10-27,2009.0,Bo Zenga,en,0
43949,Flipped,14000000,1755212,24.210698,7.4,418,89.0,2010-08-06,2010.0,Rob Reiner,en,1
142,Brokeback Mountain,14000000,178043761,44.135568,7.5,1480,134.0,2005-09-02,2005.0,Ang Lee,en,1
9603,Clueless,12000000,0,16.051328,6.9,803,97.0,1995-07-19,1995.0,Amy Heckerling,en,0
10712,Far from Heaven,13500000,29027914,9.982885,6.9,144,107.0,2002-09-01,2002.0,Todd Haynes,en,1
243938,Hot Tub Time Machine 2,14000000,12314651,16.618874,5.0,354,93.0,2015-02-20,2015.0,Steve Pink,en,1
10876,Quills,13500000,7060876,7.261196,6.8,128,124.0,2000-11-22,2000.0,Philip Kaufman,en,1
86838,Seven Psychopaths,15000000,19422261,32.306455,6.7,1206,110.0,2012-09-07,2012.0,Martin McDonagh,en,1
25208,The Caveman's Valentine,0,0,4.722403,6.0,27,105.0,2001-01-19,2001.0,Kasi Lemmons,en,0
613,Downfall,18339750,92180910,32.445895,7.7,1037,156.0,2004-09-08,2004.0,Oliver Hirschbiegel,de,1
1913,The Sea Inside,12806000,38535221,17.363739,7.2,219,125.0,2004-09-03,2004.0,Alejandro Amenábar,es,1
97370,Under the Skin,13300000,5380251,29.782161,6.0,1102,108.0,2014-03-14,2014.0,Jonathan Glazer,en,1
801,"Good Morning, Vietnam",13000000,123922370,18.362333,7.1,642,121.0,1987-12-23,1987.0,Barry Levinson,en,1
70829,The Last Godfather,13400000,16700000,0.680753,4.7,7,100.0,2010-12-29,2010.0,Shim Hyung-Rae,en,1
54518,Justin Bieber: Never Say Never,13000000,98441954,6.735922,4.8,154,105.0,2011-02-11,2011.0,Jon M. Chu,en,1
44214,Black Swan,13000000,327803731,91.285683,7.3,4430,108.0,2010-12-02,2010.0,Darren Aronofsky,en,1
240,The Godfather: Part II,13000000,47542841,105.792936,8.3,3338,200.0,1974-12-20,1974.0,Francis Ford Coppola,en,1
9816,Save the Last Dance,13000000,91038276,9.969624,6.3,352,112.0,2001-01-12,2001.0,Thomas Carter,en,1
10131,A Nightmare on Elm Street 4: The Dream Master,7000000,72500000,17.113408,5.8,281,99.0,1988-08-19,1988.0,Renny Harlin,en,1
339984,Miracles from Heaven,16000000,77000000,10.248439,6.7,186,117.0,2016-03-17,2016.0,Patricia Riggen,en,1
8859,"Dude, Where’s My Car?",13000000,73180723,25.316146,5.2,509,83.0,2000-12-15,2000.0,Danny Leiner,en,1
11967,Young Guns,13000000,44726644,9.499325,6.6,258,107.0,1988-08-12,1988.0,Christopher Cain,en,1
239563,St. Vincent,13000000,54837234,43.791745,7.1,763,102.0,2014-10-09,2014.0,Theodore Melfi,en,1
222899,About Last Night,12500000,49002684,11.828068,6.0,210,100.0,2014-02-14,2014.0,Steve Pink,en,1
4951,10 Things I Hate About You,16000000,53478166,54.550275,7.3,1701,97.0,1999-03-30,1999.0,Gil Junger,en,1
10985,The New Guy,13000000,0,13.525704,5.7,151,88.0,2002-05-10,2002.0,Ed Decter,en,0
9644,National Lampoon's Loaded Weapon 1,0,0,12.963328,5.7,157,84.0,1993-02-04,1993.0,Gene Quintano,en,0
332567,The Shallows,17000000,119100758,60.829621,6.2,1567,86.0,2016-06-24,2016.0,Jaume Collet-Serra,en,1
1954,The Butterfly Effect,13000000,96060858,73.307513,7.3,2060,113.0,2004-01-22,2004.0,Eric Bress,en,1
15489,Snow Day,0,0,7.964289,4.8,51,89.0,2000-02-11,2000.0,Chris Koch,en,0
15250,This Christmas,13000000,0,2.388918,7.1,29,117.0,2007-11-27,2007.0,Preston A. Whitmore II,en,0
22345,Baby Geniuses,12000000,36450736,4.580081,3.3,75,97.0,1999-03-12,1999.0,Bob Clark,en,1
9448,The Big Hit,13000000,27007143,6.425528,6.1,109,91.0,1998-04-24,1998.0,Kirk Wong,en,1
38223,Harriet the Spy,12000000,0,4.63093,5.7,46,100.0,1996-07-10,1996.0,Bronwen Hughes,en,0
11186,Child's Play 2,13000000,35763605,16.681567,5.8,308,84.0,1990-11-09,1990.0,John Lafia,en,1
136835,No Good Deed,13200000,53830415,24.656068,5.6,181,83.0,2014-09-10,2014.0,Sam Miller,en,1
5876,The Mist,18000000,57096190,37.104353,6.7,1399,126.0,2007-11-21,2007.0,Frank Darabont,en,1
264660,Ex Machina,15000000,36869414,95.130041,7.6,4737,108.0,2015-01-21,2015.0,Alex Garland,en,1
492,Being John Malkovich,13000000,22863596,27.546914,7.3,1101,112.0,1999-09-30,1999.0,Spike Jonze,en,1
25462,Two Can Play That Game,6000000,0,2.27213,6.6,17,90.0,2001-09-07,2001.0,Mark Brown,en,0
238603,Earth to Echo,13000000,45300000,17.371327,5.7,290,89.0,2014-06-14,2014.0,Dave Green,en,1
10691,Crazy/Beautiful,13000000,16929123,6.130096,6.6,96,99.0,2001-06-29,2001.0,John Stockwell,en,1
1251,Letters from Iwo Jima,19000000,68673228,24.47248,7.2,541,141.0,2006-12-19,2006.0,Clint Eastwood,en,1
5172,The Astronaut Farmer,13000000,11130889,6.764437,6.2,123,104.0,2006-10-15,2006.0,Michael Polish,en,1
58680,Woo,13000000,8026971,1.750054,5.5,10,84.0,1998-05-08,1998.0,Daisy von Scherler Mayer,en,1
264644,Room,6000000,35401758,66.11334,8.1,2757,117.0,2015-10-16,2015.0,Lenny Abrahamson,en,1
14577,Dirty Work,0,0,9.066881,6.5,66,82.0,1998-06-12,1998.0,Bob Saget,en,0
11592,Serial Mom,13000000,7820688,6.170139,6.4,135,95.0,1994-04-13,1994.0,John Waters,en,1
16406,Dick,13000000,27500000,4.742537,5.7,67,94.0,1999-08-04,1999.0,Andrew Fleming,en,1
19052,Light It Up,0,0,1.212956,6.6,7,99.0,1999-11-04,1999.0,Craig Bolotin,en,0
3682,54,13000000,16757163,11.880899,5.5,135,106.0,1998-08-28,1998.0,Mark Christopher,en,1
9683,Bubble Boy,0,0,10.131123,5.1,163,84.0,2001-08-24,2001.0,Blair Hayes,en,0
2084,Birthday Girl,13000000,0,5.831302,6.1,103,93.0,2001-09-06,2001.0,Jez Butterworth,en,0
107811,21 & Over,13000000,48065672,35.522027,5.7,737,93.0,2013-03-01,2013.0,Jon Lucas,en,1
2266,"Paris, je t'aime",13000000,4857367,10.573191,6.8,207,120.0,2006-05-16,2006.0,Isabel Coixet,fr,1
13074,Resurrecting the Champ,0,0,4.898437,5.9,60,112.0,2007-06-14,2007.0,Rod Lurie,en,0
144340,Admission,13000000,18000000,17.632446,5.4,304,107.0,2013-03-21,2013.0,Paul Weitz,en,1
48217,The Widow of Saint-Pierre,0,0,1.780065,6.7,11,112.0,2000-01-01,2000.0,Patrice Leconte,en,0
28211,Chloe,15000000,8459458,26.373864,5.9,498,96.0,2009-03-25,2009.0,Atom Egoyan,en,1
47502,Faithful,13000000,9789900,1.647335,4.8,4,91.0,1996-04-03,1996.0,Paul Mazursky,en,1
9950,Find Me Guilty,13000000,2636637,12.321302,6.5,138,125.0,2006-03-16,2006.0,Sidney Lumet,en,1
84892,The Perks of Being a Wallflower,13000000,33400000,43.444135,7.7,2968,102.0,2012-09-20,2012.0,Stephen Chbosky,en,1
24227,Excessive Force,3000000,1200000,1.279106,4.5,10,87.0,1993-05-14,1993.0,Jon Hess,en,1
9672,Infamous,13000000,1151330,3.680896,6.4,60,110.0,2006-11-16,2006.0,Douglas McGrath,en,1
44853,The Claim,0,0,2.996284,5.6,17,120.0,2000-12-29,2000.0,Michael Winterbottom,en,0
157544,The Vatican Tapes,13000000,1784763,10.475368,4.6,243,91.0,2015-07-24,2015.0,Mark Neveldine,en,1
59678,Attack the Block,14350531,3964682,30.952377,6.3,733,88.0,2011-05-12,2011.0,Joe Cornish,en,1
79777,In the Land of Blood and Honey,10000000,303877,4.267466,5.8,45,127.0,2011-12-23,2011.0,Angelina Jolie,en,1
158011,The Call,13000000,68572378,34.532418,6.6,1257,94.0,2013-03-14,2013.0,Brad Anderson,en,1
407887,Operation Chromite,0,0,6.116436,5.8,29,110.0,2016-07-27,2016.0,John H. Lee,ko,0
17043,The Crocodile Hunter: Collision Course,0,33082548,1.714972,5.3,34,90.0,2002-07-26,2002.0,John Stainton,en,0
8952,I Love You Phillip Morris,13000000,10652035,19.664699,6.4,503,98.0,2009-01-18,2009.0,Glenn Ficarra,en,1
62204,Quest for Fire,12000000,55260558,6.537986,7.1,109,100.0,1981-12-15,1981.0,Jean-Jacques Annaud,xx,1
13435,Antwone Fisher,12500000,23367586,13.349012,6.7,137,120.0,2002-12-19,2002.0,Denzel Washington,en,1
17187,The Emperor's Club,0,0,6.796079,6.9,96,108.0,2002-11-22,2002.0,Michael Hoffman,en,0
319,True Romance,12500000,12281551,35.268557,7.5,749,120.0,1993-09-09,1993.0,Tony Scott,en,1
59457,Womb,3100000,0,7.453347,5.9,92,111.0,2010-07-15,2010.0,Benedek Fliegauf,en,0
9504,Glengarry Glen Ross,12500000,10725228,13.939054,7.5,323,100.0,1992-09-15,1992.0,James Foley,en,1
37414,The Killer Inside Me,13000000,0,11.892615,6.0,173,109.0,2010-02-19,2010.0,Michael Winterbottom,en,0
6217,Cat People,0,0,5.69872,6.0,94,118.0,1982-04-02,1982.0,Paul Schrader,en,0
26688,Sorority Row,12500000,27206120,8.780512,5.4,177,101.0,2009-09-09,2009.0,Stewart Hendler,en,1
43867,The Prisoner of Zenda,0,0,4.021389,8.4,11,101.0,1937-09-03,1937.0,John Cromwell,en,0
6615,Lars and the Real Girl,12000000,11293663,15.817096,7.1,509,106.0,2007-10-12,2007.0,Craig Gillespie,en,1
14574,The Boy in the Striped Pyjamas,12500000,20416563,34.821223,7.7,1451,94.0,2008-05-07,2008.0,Mark Herman,en,1
16,Dancer in the Dark,12800000,40031879,22.022228,7.6,377,140.0,2000-05-17,2000.0,Lars von Trier,en,1
39780,Oscar and Lucinda,0,0,0.139384,6.2,25,132.0,1997-12-31,1997.0,Gillian Armstrong,en,0
21612,The Funeral,12500000,1227324,2.950618,7.3,31,99.0,1996-01-26,1996.0,Abel Ferrara,en,1
36691,Solitary Man,15000000,5024782,7.497306,5.8,84,90.0,2009-09-07,2009.0,Brian Koppelman,en,1
23631,Machete,20000000,31327899,26.396191,6.3,1150,105.0,2010-09-01,2010.0,Robert Rodriguez,en,1
45324,Casino Jack,12500000,1083683,6.546037,6.0,94,108.0,2010-09-16,2010.0,George Hickenlooper,en,1
12144,The Land Before Time,12300000,84460846,28.670193,7.0,640,69.0,1988-11-18,1988.0,Don Bluth,en,1
