movie_id,title,genre
19904,The Stepfather,Thriller
19904,The Stepfather,Mystery
48289,The Debt,Drama
48289,The Debt,Thriller
243,High Fidelity,Comedy
243,High Fidelity,Drama
243,High Fidelity,Romance
243,High Fidelity,Music
6933,One Missed Call,Horror
6933,One Missed Call,Mystery
6933,One Missed Call,Thriller
17182,Eye for an Eye,Drama
17182,Eye for an Eye,Thriller
8848,The Bank Job,Thriller
8848,The Bank Job,Crime
8848,The Bank Job,Drama
38,Eternal Sunshine of the Spotless Mind,Science Fiction
38,Eternal Sunshine of the Spotless Mind,Drama
38,Eternal Sunshine of the Spotless Mind,Romance
38303,You Again,Comedy
38303,You Again,Romance
1266,Street Kings,Action
1266,Street Kings,Crime
1266,Street Kings,Drama
1266,Street Kings,Thriller
107985,The World's End,Comedy
107985,The World's End,Action
107985,The World's End,Science Fiction
14043,Nancy Drew,Action
14043,Nancy Drew,Adventure
14043,Nancy Drew,Crime
14043,Nancy Drew,Family
14043,Nancy Drew,Mystery
14043,Nancy Drew,Thriller
19901,Daybreakers,Fantasy
19901,Daybreakers,Horror
19901,Daybreakers,Action
19901,Daybreakers,Thriller
19901,Daybreakers,Science Fiction
34016,She's Out of My League,Comedy
34016,She's Out of My League,Romance
59860,Monte Carlo,Adventure
59860,Monte Carlo,Comedy
59860,Monte Carlo,Romance
10069,Stay Alive,Horror
10069,Stay Alive,Thriller
9588,Quigley Down Under,Romance
9588,Quigley Down Under,Action
9588,Quigley Down Under,Adventure
9588,Quigley Down Under,Western
9588,Quigley Down Under,Drama
12819,Alpha and Omega,Family
12819,Alpha and Omega,Animation
9954,The Covenant,Action
9954,The Covenant,Adventure
9954,The Covenant,Fantasy
9954,The Covenant,Horror
9954,The Covenant,Science Fiction
9954,The Covenant,Thriller
10115,Stick It,Comedy
10115,Stick It,Drama
25132,Shorts,Comedy
25132,Shorts,Family
577,To Die For,Fantasy
577,To Die For,Drama
577,To Die For,Comedy
577,To Die For,Thriller
328387,Nerve,Mystery
328387,Nerve,Adventure
328387,Nerve,Crime
12690,Appaloosa,Drama
12690,Appaloosa,Western
12690,Appaloosa,Crime
9945,Vampires,Action
9945,Vampires,Drama
9945,Vampires,Fantasy
9945,Vampires,Horror
9945,Vampires,Thriller
539,Psycho,Drama
539,Psycho,Horror
539,Psycho,Thriller
13596,My Best Friend's Girl,Romance
13596,My Best Friend's Girl,Comedy
226857,Endless Love,Drama
226857,Endless Love,Romance
13159,Georgia Rule,Comedy
13159,Georgia Rule,Drama
13159,Georgia Rule,Romance
47941,Under the Rainbow,Comedy
526,Ladyhawke,Adventure
526,Ladyhawke,Drama
526,Ladyhawke,Fantasy
526,Ladyhawke,Romance
22796,Simon Birch,Comedy
22796,Simon Birch,Drama
22796,Simon Birch,Family
2355,Reign Over Me,Drama
5915,Into the Wild,Adventure
5915,Into the Wild,Drama
9842,School for Scoundrels,Comedy
9842,School for Scoundrels,Drama
9842,School for Scoundrels,Romance
61012,Silent Hill: Revelation 3D,Thriller
61012,Silent Hill: Revelation 3D,Horror
61012,Silent Hill: Revelation 3D,Mystery
755,From Dusk Till Dawn,Horror
755,From Dusk Till Dawn,Action
755,From Dusk Till Dawn,Thriller
755,From Dusk Till Dawn,Crime
13682,Pooh's Heffalump Movie,Animation
13682,Pooh's Heffalump Movie,Family
9089,Home for the Holidays,Comedy
9089,Home for the Holidays,Drama
9089,Home for the Holidays,Romance
9470,Kung Fu Hustle,Action
9470,Kung Fu Hustle,Comedy
9470,Kung Fu Hustle,Crime
9470,Kung Fu Hustle,Fantasy
18357,The Country Bears,Adventure
18357,The Country Bears,Comedy
18357,The Country Bears,Family
7979,The Kite Runner,Drama
470,21 Grams,Drama
470,21 Grams,Crime
470,21 Grams,Thriller
15644,Paparazzi,Action
15644,Paparazzi,Drama
15644,Paparazzi,Thriller
9582,A Guy Thing,Comedy
9582,A Guy Thing,Romance
10642,Loser,Drama
10642,Loser,Comedy
10642,Loser,Romance
10642,Loser,Family
22074,Capitalism: A Love Story,Documentary
2428,The Greatest Story Ever Told,Drama
2428,The Greatest Story Ever Told,History
290751,Secret in Their Eyes,Crime
290751,Secret in Their Eyes,Drama
290751,Secret in Their Eyes,Mystery
13805,Disaster Movie,Action
13805,Disaster Movie,Comedy
4597,Armored,Action
4597,Armored,Crime
4597,Armored,Drama
4597,Armored,Thriller
9414,The Man Who Knew Too Little,Comedy
9414,The Man Who Knew Too Little,Thriller
9414,The Man Who Knew Too Little,Crime
9414,The Man Who Knew Too Little,Action
63492,What's Your Number?,Comedy
63492,What's Your Number?,Romance
81796,Lockout,Action
81796,Lockout,Thriller
81796,Lockout,Science Fiction
10710,Envy,Comedy
15092,Crank: High Voltage,Action
15092,Crank: High Voltage,Thriller
15092,Crank: High Voltage,Crime
11382,Bullets Over Broadway,Action
11382,Bullets Over Broadway,Comedy
11382,Bullets Over Broadway,Thriller
15005,One Night with the King,Drama
8198,The Quiet American,Drama
8198,The Quiet American,Action
8198,The Quiet American,Thriller
8198,The Quiet American,Romance
6963,The Weather Man,Comedy
6963,The Weather Man,Drama
15070,Undisputed,Action
15070,Undisputed,Adventure
15070,Undisputed,Drama
15070,Undisputed,Thriller
12797,Ghost Town,Comedy
12797,Ghost Town,Fantasy
12797,Ghost Town,Romance
17134,12 Rounds,Action
17134,12 Rounds,Adventure
17134,12 Rounds,Drama
17134,12 Rounds,Thriller
41402,Let Me In,Drama
41402,Let Me In,Horror
41402,Let Me In,Mystery
18885,3 Ninjas Kick Back,Adventure
18885,3 Ninjas Kick Back,Action
18885,3 Ninjas Kick Back,Comedy
18885,3 Ninjas Kick Back,Family
4953,Be Kind Rewind,Drama
4953,Be Kind Rewind,Comedy
10773,Mrs Henderson Presents,Comedy
10773,Mrs Henderson Presents,Drama
146198,Triple 9,Action
146198,Triple 9,Thriller
2639,Deconstructing Harry,Comedy
2639,Deconstructing Harry,Drama
10563,Three to Tango,Comedy
10563,Three to Tango,Romance
295964,Burnt,Drama
5971,We're No Angels,Comedy
5971,We're No Angels,Crime
5971,We're No Angels,Drama
9716,Everyone Says I Love You,Music
9716,Everyone Says I Love You,Comedy
9716,Everyone Says I Love You,Romance
11835,Death Sentence,Action
11835,Death Sentence,Crime
11835,Death Sentence,Drama
11835,Death Sentence,Thriller
26171,Everybody's Fine,Drama
31117,Superbabies: Baby Geniuses 2,Comedy
31117,Superbabies: Baby Geniuses 2,Family
9074,The Man,Action
9074,The Man,Comedy
9074,The Man,Crime
14396,Code Name: The Cleaner,Action
14396,Code Name: The Cleaner,Comedy
14396,Code Name: The Cleaner,Crime
15673,Connie and Carla,Comedy
42618,Sweet Charity,Comedy
42618,Sweet Charity,Drama
42618,Sweet Charity,Music
42618,Sweet Charity,Romance
171274,Inherent Vice,Comedy
171274,Inherent Vice,Romance
171274,Inherent Vice,Crime
171274,Inherent Vice,Drama
171274,Inherent Vice,Mystery
24432,Doogal,Family
109417,Battle of the Year,Music
109417,Battle of the Year,Drama
13948,An American Carol,Comedy
13948,An American Carol,Fantasy
106747,Machete Kills,Action
106747,Machete Kills,Crime
106747,Machete Kills,Thriller
10929,Willard,Horror
14220,Strange Wilderness,Comedy
46435,Topsy-Turvy,Comedy
46435,Topsy-Turvy,Drama
46435,Topsy-Turvy,Music
256962,Little Boy,Comedy
256962,Little Boy,Drama
256962,Little Boy,War
48231,A Dangerous Method,Drama
48231,A Dangerous Method,Thriller
3509,A Scanner Darkly,Animation
3509,A Scanner Darkly,Science Fiction
3509,A Scanner Darkly,Thriller
82684,Chasing Mavericks,Drama
12142,Alone in the Dark,Action
12142,Alone in the Dark,Fantasy
12142,Alone in the Dark,Horror
12142,Alone in the Dark,Thriller
23367,Bandslam,Comedy
23367,Bandslam,Drama
23367,Bandslam,Family
23367,Bandslam,Music
10740,Birth,Drama
10740,Birth,Mystery
10740,Birth,Thriller
241239,A Most Violent Year,Crime
241239,A Most Violent Year,Drama
241239,A Most Violent Year,Thriller
14582,Passchendaele,Drama
14582,Passchendaele,Romance
14582,Passchendaele,War
14582,Passchendaele,History
14914,Flash of Genius,Drama
3902,I'm Not There.,Drama
3902,I'm Not There.,Music
77948,The Cold Light of Day,Action
77948,The Cold Light of Day,Thriller
21755,The Brothers Bloom,Adventure
21755,The Brothers Bloom,Comedy
21755,The Brothers Bloom,Drama
21755,The Brothers Bloom,Romance
4960,"Synecdoche, New York",Drama
128,Princess Mononoke,Adventure
128,Princess Mononoke,Fantasy
128,Princess Mononoke,Animation
14652,Bon voyage,Comedy
14652,Bon voyage,Drama
14652,Bon voyage,Foreign
40932,Can't Stop the Music,Comedy
40932,Can't Stop the Music,Music
16608,The Proposition,Action
16608,The Proposition,Adventure
16608,The Proposition,Crime
16608,The Proposition,Drama
16608,The Proposition,Thriller
16608,The Proposition,Western
334531,My All American,Drama
32316,Marci X,Comedy
7299,Equilibrium,Action
7299,Equilibrium,Science Fiction
7299,Equilibrium,Thriller
13405,The Children of Huang Shi,Drama
13405,The Children of Huang Shi,War
19457,The Yards,Drama
19457,The Yards,Action
19457,The Yards,Thriller
19457,The Yards,Crime
112937,The Oogieloves in the Big Balloon Adventure,Family
314385,By the Sea,Drama
314385,By the Sea,Romance
8953,Steamboy,Animation
8953,Steamboy,Fantasy
8953,Steamboy,Science Fiction
29078,The Game of Their Lives,Drama
46503,All Good Things,Drama
46503,All Good Things,Mystery
46503,All Good Things,Thriller
46503,All Good Things,Crime
46503,All Good Things,Romance
10448,Rapa Nui,Adventure
13688,CJ7,Comedy
13688,CJ7,Drama
13688,CJ7,Family
13688,CJ7,Fantasy
13688,CJ7,Science Fiction
10353,The Visitors II: The Corridors of Time,Comedy
10353,The Visitors II: The Corridors of Time,Fantasy
43935,Dylan Dog: Dead of Night,Action
43935,Dylan Dog: Dead of Night,Comedy
43935,Dylan Dog: Dead of Night,Horror
43935,Dylan Dog: Dead of Night,Mystery
43935,Dylan Dog: Dead of Night,Science Fiction
43935,Dylan Dog: Dead of Night,Thriller
11458,People I Know,Drama
11458,People I Know,Thriller
44638,The Tempest,Drama
44638,The Tempest,Fantasy
241257,Regression,Horror
241257,Regression,Mystery
241257,Regression,Thriller
14538,Three Kingdoms: Resurrection of the Dragon,Action
14538,Three Kingdoms: Resurrection of the Dragon,History
14538,Three Kingdoms: Resurrection of the Dragon,Drama
13250,Butterfly on a Wheel,Crime
13250,Butterfly on a Wheel,Drama
13250,Butterfly on a Wheel,Thriller
133931,Zambezia,Comedy
133931,Zambezia,Animation
133931,Zambezia,Adventure
133931,Zambezia,Family
280871,Ramanujan,Drama
280871,Ramanujan,History
239897,Dwegons,Animation
184341,Hands of Stone,Drama
334074,Survivor,Thriller
199373,The Frozen Ground,Thriller
199373,The Frozen Ground,Crime
14202,The Painted Veil,Drama
14202,The Painted Veil,Romance
6968,The Baader Meinhof Complex,Action
6968,The Baader Meinhof Complex,Crime
6968,The Baader Meinhof Complex,Drama
6968,The Baader Meinhof Complex,History
6968,The Baader Meinhof Complex,Thriller
581,Dances with Wolves,Adventure
581,Dances with Wolves,Drama
581,Dances with Wolves,Western
52449,Bad Teacher,Comedy
12150,Sea of Love,Drama
12150,Sea of Love,Crime
12150,Sea of Love,Mystery
11247,A Cinderella Story,Comedy
4232,Scream,Crime
4232,Scream,Horror
4232,Scream,Mystery
9378,Thir13en Ghosts,Horror
9378,Thir13en Ghosts,Thriller
694,The Shining,Horror
694,The Shining,Thriller
105,Back to the Future,Adventure
105,Back to the Future,Comedy
105,Back to the Future,Science Fiction
105,Back to the Future,Family
11377,House on Haunted Hill,Horror
11377,House on Haunted Hill,Mystery
11377,House on Haunted Hill,Thriller
26367,I Can Do Bad All By Myself,Drama
26367,I Can Do Bad All By Myself,Comedy
385383,Fight Valley,Action
385383,Fight Valley,Drama
41210,The Switch,Comedy
41210,The Switch,Romance
41210,The Switch,Drama
12090,Just Married,Comedy
62630,The Devil's Double,Drama
62630,The Devil's Double,Action
62630,The Devil's Double,Thriller
62630,The Devil's Double,Crime
62630,The Devil's Double,War
16110,Thomas and the Magic Railroad,Animation
16110,Thomas and the Magic Railroad,Drama
16110,Thomas and the Magic Railroad,Family
16110,Thomas and the Magic Railroad,Science Fiction
29427,The Crazies,Mystery
29427,The Crazies,Horror
29427,The Crazies,Action
129,Spirited Away,Fantasy
129,Spirited Away,Adventure
129,Spirited Away,Animation
129,Spirited Away,Family
244114,Firestorm,Action
244114,Firestorm,Crime
2669,The Bounty,Action
2669,The Bounty,Drama
2669,The Bounty,History
203833,The Book Thief,Drama
13523,Sex Drive,Comedy
13523,Sex Drive,Adventure
13523,Sex Drive,Romance
25195,Leap Year,Romance
25195,Leap Year,Comedy
17277,The Fall of the Roman Empire,Drama
17277,The Fall of the Roman Empire,History
50725,Take Me Home Tonight,Comedy
50725,Take Me Home Tonight,Drama
50725,Take Me Home Tonight,Romance
82631,Won't Back Down,Drama
73191,The Nutcracker,Family
73191,The Nutcracker,Fantasy
73191,The Nutcracker,Music
22479,Kansas City,Thriller
22479,Kansas City,Drama
22479,Kansas City,Music
22479,Kansas City,Crime
340611,Indignation,Drama
10065,The Amityville Horror,Horror
10065,The Amityville Horror,Thriller
10065,The Amityville Horror,Drama
2757,Adaptation.,Comedy
2757,Adaptation.,Crime
2757,Adaptation.,Drama
11683,Land of the Dead,Horror
244339,Out of Inferno,Action
1878,Fear and Loathing in Las Vegas,Adventure
1878,Fear and Loathing in Las Vegas,Drama
1878,Fear and Loathing in Las Vegas,Comedy
23082,The Invention of Lying,Comedy
23082,The Invention of Lying,Romance
23082,The Invention of Lying,Fantasy
195589,Neighbors,Comedy
854,The Mask,Romance
854,The Mask,Comedy
854,The Mask,Crime
854,The Mask,Fantasy
2280,Big,Fantasy
2280,Big,Drama
2280,Big,Comedy
2280,Big,Romance
2280,Big,Family
496,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,Comedy
8835,Legally Blonde,Comedy
157,Star Trek III: The Search for Spock,Science Fiction
157,Star Trek III: The Search for Spock,Action
157,Star Trek III: The Search for Spock,Adventure
157,Star Trek III: The Search for Spock,Thriller
8643,The Exorcism of Emily Rose,Crime
8643,The Exorcism of Emily Rose,Drama
8643,The Exorcism of Emily Rose,Horror
8643,The Exorcism of Emily Rose,Thriller
10402,Deuce Bigalow: Male Gigolo,Comedy
218043,Left Behind,Thriller
218043,Left Behind,Action
218043,Left Behind,Science Fiction
9043,The Family Stone,Comedy
9043,The Family Stone,Drama
9043,The Family Stone,Romance
21301,Barbershop 2:  Back in Business,Comedy
21301,Barbershop 2:  Back in Business,Drama
10147,Bad Santa,Drama
10147,Bad Santa,Comedy
10147,Bad Santa,Crime
816,Austin Powers: International Man of Mystery,Science Fiction
816,Austin Powers: International Man of Mystery,Comedy
816,Austin Powers: International Man of Mystery,Crime
302688,My Big Fat Greek Wedding 2,Romance
302688,My Big Fat Greek Wedding 2,Comedy
302688,My Big Fat Greek Wedding 2,Family
60307,Diary of a Wimpy Kid: Rodrick Rules,Family
60307,Diary of a Wimpy Kid: Rodrick Rules,Comedy
106,Predator,Science Fiction
106,Predator,Action
106,Predator,Adventure
106,Predator,Thriller
279,Amadeus,Drama
279,Amadeus,History
279,Amadeus,Music
8617,Prom Night,Crime
8617,Prom Night,Horror
10625,Mean Girls,Comedy
10934,Under the Tuscan Sun,Comedy
10934,Under the Tuscan Sun,Drama
10934,Under the Tuscan Sun,Romance
5279,Gosford Park,Drama
5279,Gosford Park,Mystery
5279,Gosford Park,Thriller
10013,Peggy Sue Got Married,Comedy
10013,Peggy Sue Got Married,Drama
10013,Peggy Sue Got Married,Fantasy
10013,Peggy Sue Got Married,Romance
194662,Birdman,Drama
194662,Birdman,Comedy
160588,Blue Jasmine,Comedy
160588,Blue Jasmine,Drama
9829,United 93,Drama
9829,United 93,History
9829,United 93,Crime
9829,United 93,Thriller
9829,United 93,Action
10028,Honey,Romance
10028,Honey,Music
10028,Honey,Family
10535,Spy Hard,Action
10535,Spy Hard,Comedy
790,The Fog,Horror
43959,Soul Surfer,Action
43959,Soul Surfer,Drama
10364,Catch-22,War
10364,Catch-22,Comedy
10364,Catch-22,Drama
16991,Observe and Report,Comedy
16991,Observe and Report,Crime
16991,Observe and Report,Drama
9610,Conan the Destroyer,Adventure
9610,Conan the Destroyer,Fantasy
9610,Conan the Destroyer,Action
1578,Raging Bull,Drama
25643,Love Happens,Drama
25643,Love Happens,Romance
11904,Young Sherlock Holmes,Action
11904,Young Sherlock Holmes,Adventure
11904,Young Sherlock Holmes,Crime
11904,Young Sherlock Holmes,Drama
11904,Young Sherlock Holmes,Family
11904,Young Sherlock Holmes,Mystery
11904,Young Sherlock Holmes,Thriller
28665,Fame,Music
28665,Fame,Comedy
28665,Fame,Drama
28665,Fame,Romance
44115,127 Hours,Adventure
44115,127 Hours,Drama
44115,127 Hours,Thriller
10569,Small Time Crooks,Action
10569,Small Time Crooks,Comedy
10569,Small Time Crooks,Crime
10560,Center Stage,Drama
10560,Center Stage,Music
333348,Love the Coopers,Comedy
333348,Love the Coopers,Family
20483,Catch That Kid,Family
20483,Catch That Kid,Action
20483,Catch That Kid,Adventure
11457,Life as a House,Drama
321697,Steve Jobs,Drama
321697,Steve Jobs,History
19840,"I Love You, Beth Cooper",Comedy
19840,"I Love You, Beth Cooper",Romance
22327,Youth in Revolt,Drama
22327,Youth in Revolt,Comedy
22327,Youth in Revolt,Romance
38665,The Legend of the Lone Ranger,Action
38665,The Legend of the Lone Ranger,Adventure
38665,The Legend of the Lone Ranger,Romance
38665,The Legend of the Lone Ranger,Western
2575,The Tailor of Panama,Drama
2575,The Tailor of Panama,Thriller
11644,Blow Out,Drama
11644,Blow Out,Mystery
11644,Blow Out,Thriller
146227,Getaway,Action
146227,Getaway,Crime
68924,The Ice Storm,Drama
253235,And So It Goes,Comedy
253235,And So It Goes,Drama
253235,And So It Goes,Romance
22102,Troop Beverly Hills,Adventure
22102,Troop Beverly Hills,Comedy
22102,Troop Beverly Hills,Family
18701,Being Julia,Comedy
18701,Being Julia,Drama
18701,Being Julia,Romance
10068,Nine 1/2 Weeks,Drama
10068,Nine 1/2 Weeks,Romance
848,Dragonslayer,Fantasy
36811,The Last Station,Drama
36811,The Last Station,Romance
522,Ed Wood,Comedy
522,Ed Wood,Drama
522,Ed Wood,History
130150,Labor Day,Drama
12246,Mongol: The Rise of Genghis Khan,History
13809,RockNRolla,Action
13809,RockNRolla,Crime
13809,RockNRolla,Thriller
27380,Megaforce,Adventure
27380,Megaforce,Action
27380,Megaforce,Science Fiction
10549,Hamlet,Drama
33870,Mao's Last Dancer,Drama
33870,Mao's Last Dancer,Romance
245703,Midnight Special,Adventure
245703,Midnight Special,Drama
245703,Midnight Special,Science Fiction
10739,Anything Else,Comedy
10739,Anything Else,Romance
127560,The Railway Man,Drama
127560,The Railway Man,History
37903,The White Ribbon,Crime
37903,The White Ribbon,Drama
37903,The White Ribbon,Mystery
396152,Restoration,Horror
10017,The Wraith,Romance
10017,The Wraith,Science Fiction
10017,The Wraith,Horror
10017,The Wraith,Action
10017,The Wraith,Crime
11468,Salton Sea,Drama
11468,Salton Sea,Mystery
11468,Salton Sea,Thriller
193613,Metallica: Through the Never,Music
17436,The Informers,Drama
43434,Carlos,Crime
43434,Carlos,Drama
43434,Carlos,Thriller
43434,Carlos,History
31166,I Come with the Rain,Thriller
31166,I Come with the Rain,Drama
69848,One Man's Hero,Western
69848,One Man's Hero,Action
69848,One Man's Hero,Drama
69848,One Man's Hero,History
8408,Day of the Dead,Horror
8408,Day of the Dead,Science Fiction
332411,I Am Wrath,Action
332411,I Am Wrath,Crime
332411,I Am Wrath,Drama
332411,I Am Wrath,Thriller
9389,Renaissance,Action
9389,Renaissance,Animation
9389,Renaissance,Science Fiction
9626,Red Sonja,Adventure
9626,Red Sonja,Fantasy
9626,Red Sonja,Action
75638,Red Lights,Thriller
8363,Superbad,Comedy
15670,Madea Goes to Jail,Comedy
15670,Madea Goes to Jail,Crime
15670,Madea Goes to Jail,Drama
290555,Wolves,Horror
290555,Wolves,Action
8328,Step Up 2: The Streets,Music
8328,Step Up 2: The Streets,Drama
8328,Step Up 2: The Streets,Romance
10982,Hoodwinked!,Animation
10982,Hoodwinked!,Comedy
10982,Hoodwinked!,Family
205,Hotel Rwanda,Drama
205,Hotel Rwanda,History
205,Hotel Rwanda,War
1620,Hitman,Action
1620,Hitman,Crime
1620,Hitman,Drama
1620,Hitman,Thriller
175541,Black Nativity,Drama
175541,Black Nativity,Music
241254,The Prince,Thriller
241254,The Prince,Action
31932,City of Ghosts,Thriller
1933,The Others,Horror
1933,The Others,Drama
1933,The Others,Mystery
1933,The Others,Thriller
679,Aliens,Horror
679,Aliens,Action
679,Aliens,Thriller
679,Aliens,Science Fiction
11113,My Fair Lady,Drama
11113,My Fair Lady,Family
11113,My Fair Lady,Music
11113,My Fair Lady,Romance
3597,I Know What You Did Last Summer,Horror
3597,I Know What You Did Last Summer,Thriller
3597,I Know What You Did Last Summer,Mystery
193893,Let's Be Cops,Comedy
9675,Sideways,Comedy
9675,Sideways,Drama
9675,Sideways,Romance
9988,Beerfest,Comedy
948,Halloween,Horror
948,Halloween,Thriller
21765,Good Boy!,Comedy
21765,Good Boy!,Family
21765,Good Boy!,Science Fiction
146304,The Best Man Holiday,Comedy
7516,Smokin' Aces,Action
7516,Smokin' Aces,Comedy
7516,Smokin' Aces,Crime
7516,Smokin' Aces,Thriller
41439,Saw: The Final Chapter,Horror
41439,Saw: The Final Chapter,Crime
2752,40 Days and 40 Nights,Comedy
2752,40 Days and 40 Nights,Romance
9429,A Night at the Roxbury,Comedy
38117,Beastly,Drama
38117,Beastly,Fantasy
38117,Beastly,Romance
9792,The Hills Have Eyes,Horror
9792,The Hills Have Eyes,Thriller
13778,Dickie Roberts: Former Child Star,Comedy
228203,"McFarland, USA",Drama
41382,Lottery Ticket,Comedy
13960,ATL,Drama
114150,Pitch Perfect,Comedy
114150,Pitch Perfect,Music
114150,Pitch Perfect,Romance
26602,Summer Catch,Drama
26602,Summer Catch,Comedy
26602,Summer Catch,Romance
10223,A Simple Plan,Drama
10223,A Simple Plan,Crime
10223,A Simple Plan,Thriller
16028,They,Horror
16028,They,Thriller
15639,Larry the Cable Guy: Health Inspector,Comedy
16112,The Adventures of Elmo in Grouchland,Family
26390,Brooklyn's Finest,Crime
26390,Brooklyn's Finest,Drama
26390,Brooklyn's Finest,Thriller
27759,55 Days at Peking,Action
27759,55 Days at Peking,Drama
27759,55 Days at Peking,History
109428,Evil Dead,Horror
23049,My Life in Ruins,Comedy
23049,My Life in Ruins,Romance
9310,American Dreamz,Comedy
9310,American Dreamz,Drama
9310,American Dreamz,Family
11411,Superman IV: The Quest for Peace,Action
11411,Superman IV: The Quest for Peace,Adventure
11411,Superman IV: The Quest for Peace,Science Fiction
16988,How She Move,Drama
7304,Running Scared,Action
7304,Running Scared,Crime
7304,Running Scared,Drama
7304,Running Scared,Thriller
24747,Bobby Jones: Stroke of Genius,Drama
58048,Shanghai Surprise,Adventure
1491,The Illusionist,Fantasy
1491,The Illusionist,Drama
1491,The Illusionist,Thriller
1491,The Illusionist,Romance
2989,Roar,Adventure
2989,Roar,Thriller
10629,Veronica Guerin,Drama
10629,Veronica Guerin,Crime
10629,Veronica Guerin,Thriller
255343,Escobar: Paradise Lost,Thriller
255343,Escobar: Paradise Lost,Romance
4723,Southland Tales,Action
4723,Southland Tales,Adventure
4723,Southland Tales,Comedy
4723,Southland Tales,Drama
4723,Southland Tales,Science Fiction
4723,Southland Tales,Thriller
10800,Dragon Hunters,Animation
10800,Dragon Hunters,Family
25763,Damnation Alley,Action
25763,Damnation Alley,Adventure
25763,Damnation Alley,Science Fiction
79694,The Apparition,Horror
79694,The Apparition,Thriller
4032,My Girl,Comedy
4032,My Girl,Drama
4032,My Girl,Family
18615,Fur: An Imaginary Portrait of Diane Arbus,Drama
18615,Fur: An Imaginary Portrait of Diane Arbus,Mystery
18615,Fur: An Imaginary Portrait of Diane Arbus,Romance
10673,Wall Street,Crime
10673,Wall Street,Drama
4584,Sense and Sensibility,Drama
4584,Sense and Sensibility,Romance
2977,Becoming Jane,Drama
2977,Becoming Jane,Romance
10760,Sydney White,Comedy
11093,House of Sand and Fog,Drama
207,Dead Poets Society,Drama
8467,Dumb and Dumber,Comedy
639,When Harry Met Sally...,Comedy
639,When Harry Met Sally...,Romance
639,When Harry Met Sally...,Drama
24226,The Verdict,Drama
9285,Road Trip,Comedy
9285,Road Trip,Adventure
14709,Varsity Blues,Comedy
14709,Varsity Blues,Drama
14709,Varsity Blues,Romance
74643,The Artist,Drama
74643,The Artist,Comedy
74643,The Artist,Romance
13788,The Unborn,Horror
13788,The Unborn,Thriller
13788,The Unborn,Mystery
83666,Moonrise Kingdom,Comedy
83666,Moonrise Kingdom,Drama
83666,Moonrise Kingdom,Romance
10781,The Texas Chainsaw Massacre: The Beginning,Horror
318850,The Young Messiah,Drama
13908,The Master of Disguise,Comedy
13908,The Master of Disguise,Family
1417,Pan's Labyrinth,Fantasy
1417,Pan's Labyrinth,Drama
1417,Pan's Labyrinth,War
39180,See Spot Run,Action
39180,See Spot Run,Comedy
39180,See Spot Run,Family
16161,Baby Boy,Crime
16161,Baby Boy,Drama
16161,Baby Boy,Romance
49950,The Roommate,Thriller
49950,The Roommate,Drama
49950,The Roommate,Horror
10956,Joe Dirt,Mystery
10956,Joe Dirt,Adventure
10956,Joe Dirt,Comedy
10956,Joe Dirt,Romance
10956,Joe Dirt,Drama
9594,Double Impact,Thriller
9594,Double Impact,Action
9594,Double Impact,Crime
9594,Double Impact,Drama
4638,Hot Fuzz,Crime
4638,Hot Fuzz,Action
4638,Hot Fuzz,Comedy
13972,The Women,Comedy
13972,The Women,Drama
13972,The Women,Romance
5038,Vicky Cristina Barcelona,Drama
5038,Vicky Cristina Barcelona,Romance
13491,Arn: The Knight Templar,Action
13491,Arn: The Knight Templar,Adventure
13491,Arn: The Knight Templar,Drama
13491,Arn: The Knight Templar,Romance
10571,Boys and Girls,Comedy
10571,Boys and Girls,Drama
10571,Boys and Girls,Romance
10994,White Oleander,Drama
19994,Jennifer's Body,Comedy
19994,Jennifer's Body,Horror
25166,Drowning Mona,Comedy
25166,Drowning Mona,Crime
25166,Drowning Mona,Mystery
30890,Radio Days,Comedy
30890,Radio Days,Drama
23169,Remember Me,Drama
23169,Remember Me,Romance
17403,How to Deal,Drama
17403,How to Deal,Comedy
17403,How to Deal,Romance
12120,My Stepmother is an Alien,Comedy
12120,My Stepmother is an Alien,Science Fiction
9800,Philadelphia,Drama
1090,The Thirteenth Floor,Thriller
1090,The Thirteenth Floor,Science Fiction
1090,The Thirteenth Floor,Mystery
18475,The Cookout,Comedy
18475,The Cookout,Drama
40160,Meteor,Action
40160,Meteor,Science Fiction
40160,Meteor,Thriller
18074,Duets,Comedy
18074,Duets,Drama
18074,Duets,Music
9689,Hollywood Ending,Comedy
9689,Hollywood Ending,Drama
9781,Detroit Rock City,Comedy
9781,Detroit Rock City,Music
8009,Highlander,Adventure
8009,Highlander,Action
8009,Highlander,Fantasy
3877,Things We Lost in the Fire,Drama
8854,Steel,Science Fiction
8854,Steel,Action
8854,Steel,Adventure
152599,The Immigrant,Drama
152599,The Immigrant,Romance
18840,The White Countess,Drama
18840,The White Countess,History
18840,The White Countess,Family
18840,The White Countess,Romance
68727,Trance,Thriller
68727,Trance,Crime
68727,Trance,Drama
68727,Trance,Mystery
12657,Soul Plane,Romance
12657,Soul Plane,Comedy
8265,Welcome to the Sticks,Comedy
12410,Good,Drama
34647,Enter the Void,Fantasy
34647,Enter the Void,Drama
73935,Vamps,Comedy
73935,Vamps,Romance
73935,Vamps,Horror
28178,Hachi: A Dog's Tale,Drama
28178,Hachi: A Dog's Tale,Family
