movie_id,title,production_company
11156,Coco Before Chanel,CinéCinéma
11156,Coco Before Chanel,Scope Pictures
11156,Coco Before Chanel,Soficapital
11156,Coco Before Chanel,France 2 (FR2)
11156,Coco Before Chanel,Le Tax Shelter du Gouvernement Fédéral de Belgique
11156,Coco Before Chanel,Cofinova 5
11156,Coco Before Chanel,Films Distribution
11156,Coco Before Chanel,Banque Populaire Images 9
354110,Forsaken,Minds Eye Entertainment
354110,Forsaken,Panacea Entertainment
354110,Forsaken,Moving Pictures Media
22215,Cheri,Pathé Renn Productions
22215,Cheri,UK Film Council
22215,Cheri,Aramid Entertainment Fund
22215,Cheri,Canal+
22215,Cheri,Bill Kenwright Films
22215,Cheri,Pathe
22215,Cheri,Deutsche Filmförderfonds (DFFF)
22215,Cheri,Région Ile-de-France
22215,Cheri,France 3 Cinema
22215,Cheri,Centre National de la Cinématographie (CNC)
22215,Cheri,National Lottery through UK Film Council
22215,Cheri,Filmstiftung Nordrhein-Westfalen
22215,Cheri,Cine Productions
22215,Cheri,MMC Studios
22215,Cheri,Tiggy Films
22215,Cheri,Banque Populaire Images 9
22215,Cheri,Cheri Productions
22215,Cheri,Erste MMC-Production
11632,Vanity Fair,Alliance Films
11632,Vanity Fair,Focus Features
30596,Bodyguards and Assassins,China Film Group Corporation
3021,1408,The Weinstein Company
3021,1408,Di Bonaventura Pictures
3021,1408,Dimension Films
957,Spaceballs,Brooksfilms Ltd.
957,Spaceballs,Metro-Goldwyn-Mayer (MGM)
256917,The Water Diviner,Hopscotch Features
256917,The Water Diviner,Fear of God Films
251,Ghost,Paramount Pictures
544,There's Something About Mary,Twentieth Century Fox Film Corporation
11395,The Santa Clause,Walt Disney Pictures
11395,The Santa Clause,Hollywood Pictures
14635,The Rookie,Walt Disney Pictures
14635,The Rookie,Gran Via Productions
14635,The Rookie,98 MPH Productions
13680,The Game Plan,Walt Disney Pictures
13680,The Game Plan,Mayhem Pictures
13680,The Game Plan,Monkey Dance Productions
688,The Bridges of Madison County,Amblin Entertainment
688,The Bridges of Madison County,Malpaso Productions
688,The Bridges of Madison County,Warner Bros.
11090,The Animal,Revolution Studios
11090,The Animal,Happy Madison Productions
783,Gandhi,Columbia Pictures
783,Gandhi,Goldcrest Films International
783,Gandhi,Indo-British
783,Gandhi,International Film Investors
783,Gandhi,National Film Development Corporation of India
783,Gandhi,Carolina Bank
228194,The Hundred-Foot Journey,Amblin Entertainment
228194,The Hundred-Foot Journey,Harpo Films
228194,The Hundred-Foot Journey,Participant Media
228194,The Hundred-Foot Journey,Imagenation Abu Dhabi FZ
228194,The Hundred-Foot Journey,Reliance Entertainment
228194,The Hundred-Foot Journey,Touchstone Pictures
228194,The Hundred-Foot Journey,DreamWorks Studios
1642,The Net,Columbia Pictures
10950,I Am Sam,New Line Cinema
235260,Son of God,Hearst Entertainment Productions
235260,Son of God,LightWorkers Media
277,Underworld,Lakeshore Entertainment
277,Underworld,Laurinfilm
277,Underworld,Subterranean Productions LLC
277,Underworld,Subterranean Productions UK Ltd.
277,Underworld,Underworld Produktions GmbH
8999,Derailed,Miramax Films
8999,Derailed,Di Bonaventura Pictures
8999,Derailed,Patalex V Productions Limited
11323,The Informant!,Section Eight
11323,The Informant!,Groundswell Productions
11323,The Informant!,Warner Bros.
11323,The Informant!,Participant Media
11323,The Informant!,Jaffe / Braunstein Enterprise
10445,Shadowlands,Shadowlands Productions
10445,Shadowlands,Savoy Pictures
11453,Deuce Bigalow: European Gigolo,Columbia Pictures Corporation
11453,Deuce Bigalow: European Gigolo,Out of the Blue... Entertainment
11453,Deuce Bigalow: European Gigolo,Happy Madison Productions
146239,Delivery Man,DreamWorks SKG
146239,Delivery Man,Touchstone Pictures
205588,Our Kind of Traitor,StudioCanal
205588,Our Kind of Traitor,Film4
205588,Our Kind of Traitor,Anton Capital Entertainment (ACE)
205588,Our Kind of Traitor,The Ink Factory
205588,Our Kind of Traitor,Potboiler Productions
205588,Our Kind of Traitor,Amazon Prime Instant Video
10878,Saving Silverman,Village Roadshow Pictures
10878,Saving Silverman,NPV Entertainment
10878,Saving Silverman,Columbia Pictures Corporation
82650,Diary of a Wimpy Kid: Dog Days,Fox 2000 Pictures
10279,Summer of Sam,40 Acres & A Mule Filmworks
10279,Summer of Sam,Touchstone Pictures
2294,Jay and Silent Bob Strike Back,Dimension Films
2294,Jay and Silent Bob Strike Back,View Askew Productions
2294,Jay and Silent Bob Strike Back,Miramax
2176,The Glass House,Original Film
270487,"Hail, Caesar!",Universal Pictures
270487,"Hail, Caesar!",Mike Zoss Productions
270487,"Hail, Caesar!",Working Title Films
19366,Josie and the Pussycats,Universal Pictures
19366,Josie and the Pussycats,Marc Platt Productions
19366,Josie and the Pussycats,Metro-Goldwyn-Mayer (MGM)
19366,Josie and the Pussycats,Riverdale Productions
204082,Homefront,Millennium Films
204082,Homefront,Open Road Films
24100,The Little Vampire,New Line Cinema
1599,I Heart Huckabees,Fox Searchlight Pictures
1599,I Heart Huckabees,Scott Rudin Productions
1599,I Heart Huckabees,Qwerty Films
1599,I Heart Huckabees,N1 European Film Produktions GmbH & Co. KG
1599,I Heart Huckabees,Kanzeon
1599,I Heart Huckabees,Huckabee's
5550,RoboCop 3,Orion Pictures
30379,Megiddo: The Omega Code 2,Infinity Omnimedia
30379,Megiddo: The Omega Code 2,TBN Films
42586,Darling Lili,Paramount Pictures
42586,Darling Lili,Geoffrey Productions
17709,Dudley Do-Right,Universal Pictures
17709,Dudley Do-Right,Joseph M. Singer Entertainment
17709,Dudley Do-Right,Davis Entertainment
287948,The Transporter Refueled,EuropaCorp
7548,The Libertine,First Choice Films
7548,The Libertine,Isle of Man Film
9075,Black Book,CoBo Fund
9075,Black Book,Studio Babelsberg
9075,Black Book,Motel Films
9075,Black Book,Motion Investment Group
9075,Black Book,Egoli Tossell Film AG
9075,Black Book,Filmförderungsanstalt (FFA)
9075,Black Book,Nederlands Fonds voor de Film
9075,Black Book,Medienboard Berlin-Brandenburg
9075,Black Book,uFilm
9075,Black Book,Le Tax Shelter du Gouvernement Fédéral de Belgique
9075,Black Book,Fu Works
9075,Black Book,Hector BV
9075,Black Book,Media Programme of the European Community
9075,Black Book,Euroimages Fund of the Council of Europe
9075,Black Book,VIP 4 Medienfonds
9075,Black Book,ContentFilm International
9075,Black Book,Clockwork Pictures
11661,Joyeux Noël,Senator Film Produktion
11661,Joyeux Noël,Media Pro Pictures
11661,Joyeux Noël,TF1 Films Production
11661,Joyeux Noël,Nord-Ouest Productions
11661,Joyeux Noël,The Bureau
11661,Joyeux Noël,Artémis Productions
11661,Joyeux Noël,Les Productions de la Guéville
109513,Hit & Run,Primate Pictures
109513,Hit & Run,Kim and Jim Productions
109513,Hit & Run,Panay Films
109513,Hit & Run,Exclusive Media Group
12085,Mad Money,Millennium Films
12085,Mad Money,verture Films
204922,Before I Go to Sleep,StudioCanal
204922,Before I Go to Sleep,Scott Free Productions
204922,Before I Go to Sleep,Millennium Films
204922,Before I Go to Sleep,Film i Väst
204922,Before I Go to Sleep,Filmgate Films
204922,Before I Go to Sleep,Clarius Entertainment
38985,Sorcerer,Paramount Pictures
38985,Sorcerer,Universal Pictures
38985,Sorcerer,Film Properties International N.V.
44113,Stone,Stone Productions
44113,Stone,Mimran Schur Pictures
164457,Out of the Furnace,Appian Way
164457,Out of the Furnace,Scott Free Productions
164457,Out of the Furnace,Relativity Media
164457,Out of the Furnace,Energy Entertainment
164457,Out of the Furnace,Red Granite Pictures
4566,Michael Clayton,Castle Rock Entertainment
4566,Michael Clayton,Mirage Enterprises
4566,Michael Clayton,Section Eight Productions
17795,My Fellow Americans,Warner Bros.
17795,My Fellow Americans,Storyline Entertainment
17795,My Fellow Americans,Peters Entertainment
1073,Arlington Road,Lakeshore Entertainment
1073,Arlington Road,Screen Gems
1073,Arlington Road,Arlington Road Productions Corporation
1073,Arlington Road,Gorai / Samuelson Productions
1073,Arlington Road,Samuelson Productions
153158,Underdogs,100 Bares
153158,Underdogs,Ministerio de Cultura
153158,Underdogs,Instituto de Crédito Oficial (ICO)
153158,Underdogs,Televisión Federal (Telefe)
153158,Underdogs,369 Productions
153158,Underdogs,Catmandu Branded Entertainment
153158,Underdogs,JEMPSA
153158,Underdogs,Plural - Jempsa
153158,Underdogs,Prana Animation Studios
81836,To Rome with Love,Gravier Productions
81836,To Rome with Love,Medusa Film
81836,To Rome with Love,Mediapro
81836,To Rome with Love,Perdido Productions
10724,Firefox,Malpaso Productions
9473,"South Park: Bigger, Longer & Uncut",Paramount Pictures
9473,"South Park: Bigger, Longer & Uncut",Scott Rudin Productions
9473,"South Park: Bigger, Longer & Uncut",Comedy Central
9473,"South Park: Bigger, Longer & Uncut",Warner Bros.
9473,"South Park: Bigger, Longer & Uncut",Comedy Central Films
9473,"South Park: Bigger, Longer & Uncut",Comedy Partners
2196,Death at a Funeral,Sidney Kimmel Entertainment
2196,Death at a Funeral,Parabolic Pictures
2196,Death at a Funeral,Stable Way Entertainment
2196,Death at a Funeral,Target Media Entertainment
2196,Death at a Funeral,VIP 2 Medienfonds
2196,Death at a Funeral,VIP 1 Medienfonds
1499,Teenage Mutant Ninja Turtles III,New Line Cinema
1499,Teenage Mutant Ninja Turtles III,Golden Harvest Pictures
1499,Teenage Mutant Ninja Turtles III,Clearwater Holdings Limited
20857,Hardball,Paramount Pictures
20857,Hardball,GHS Productions KG
20857,Hardball,Munich Film Partners & Company (MFP) GHS Productions
20857,Hardball,Nides/McCormick Productions
82693,Silver Linings Playbook,The Weinstein Company
1646,Freedom Writers,Double Feature Films
1646,Freedom Writers,Jersey Films
1646,Freedom Writers,Kernos Filmproduktionsgesellschaft & Company
44944,For Colored Girls,Lions Gate Films
4108,The Transporter,TF1 Films Productions
4108,The Transporter,Current Entertainment
4108,The Transporter,Canal+
4108,The Transporter,EuropaCorp
8456,Never Back Down,Summit Entertainment
8456,Never Back Down,Mandalay Pictures
8456,Never Back Down,Baumgarten Management and Productions (BMP)
7341,The Rage: Carrie 2,United Artists
7341,The Rage: Carrie 2,Red Bank Films
19255,Away We Go,Neal Street Productions
19255,Away We Go,Focus Features
19255,Away We Go,Big Beach Films
10187,Swing Vote,Touchstone Pictures
31005,Moonlight Mile,Punch Productions
31005,Moonlight Mile,Touchstone Pictures
31005,Moonlight Mile,Hyde Park Entertainment
31005,Moonlight Mile,Reveal Entertainment
31005,Moonlight Mile,Gran Via
49517,Tinker Tailor Soldier Spy,StudioCanal
49517,Tinker Tailor Soldier Spy,Kinowelt Filmproduktion
49517,Tinker Tailor Soldier Spy,Canal+
49517,Tinker Tailor Soldier Spy,CinéCinéma
49517,Tinker Tailor Soldier Spy,Working Title Films
49517,Tinker Tailor Soldier Spy,Karla Films
44857,Molly,Metro-Goldwyn-Mayer (MGM)
44857,Molly,Absolute Entertainment (II)
44857,Molly,Cockamamie
44857,Molly,Heckerling-Caplan
50780,The Beaver,Summit Entertainment
50780,The Beaver,Participant Media
50780,The Beaver,Imagenation Abu Dhabi FZ
50780,The Beaver,Anonymous Content
16363,The Best Little Whorehouse in Texas,Universal Pictures
16363,The Best Little Whorehouse in Texas,RKO
1946,eXistenZ,Alliance Atlantis Communications
1946,eXistenZ,Natural Nylon Entertainment
1946,eXistenZ,Serendipity Point Films
1946,eXistenZ,Téléfilm Canada
1946,eXistenZ,The Harold Greenberg Fund
1946,eXistenZ,The Movie Network
1946,eXistenZ,Union Générale Cinématographique
1946,eXistenZ,Canadian Television Fund
85,Raiders of the Lost Ark,Lucasfilm
85,Raiders of the Lost Ark,Paramount Pictures
772,Home Alone 2: Lost in New York,Twentieth Century Fox Film Corporation
772,Home Alone 2: Lost in New York,Hughes Entertainment
840,Close Encounters of the Third Kind,Columbia Pictures Corporation
840,Close Encounters of the Third Kind,EMI Films
840,Close Encounters of the Third Kind,Julia Phillips and Michael Phillips Productions
9682,Pulse,Dimension Films
96,Beverly Hills Cop II,Paramount Pictures
96,Beverly Hills Cop II,Eddie Murphy Productions
96,Beverly Hills Cop II,Don Simpson/Jerry Bruckheimer Films
10678,Bringing Down the House,Hyde Park Films
10678,Bringing Down the House,Touchstone Pictures
274,The Silence of the Lambs,Orion Pictures
274,The Silence of the Lambs,Strong Heart/Demme Production
8872,Wayne's World,Paramount Pictures
16290,Jackass 3D,MTV Films
579,Jaws 2,Universal Pictures
14405,Beverly Hills Chihuahua,Walt Disney Pictures
138843,The Conjuring,New Line Cinema
138843,The Conjuring,The Safran Company
138843,The Conjuring,Evergreen Media Group
11637,Are We There Yet?,Columbia Pictures
11637,Are We There Yet?,Revolution Studios
11637,Are We There Yet?,Cube Vision
226486,Tammy,New Line Cinema
226486,Tammy,Gary Sanchez Productions
1584,School of Rock,Paramount Pictures
1584,School of Rock,Scott Rudin Productions
1584,School of Rock,Nickelodeon Movies
1584,School of Rock,NEW Century
1584,School of Rock,MFP Munich Film Partners GmbH & Company I. Produktions KG
1584,School of Rock,Sor Productions
9312,Mortal Kombat,New Line Cinema
9312,Mortal Kombat,Threshold Entertainment
12153,White Chicks,Columbia Pictures
12153,White Chicks,Revolution Studios
12153,White Chicks,Wayans Bros. Entertainment
12153,White Chicks,Gone North Productions
65057,The Descendants,Fox Searchlight Pictures
65057,The Descendants,Dune Entertainment
65057,The Descendants,Ad Hominem Enterprises
8326,Holes,Walt Disney Pictures
8326,Holes,Chicago Pacific Entertainment
8326,Holes,Walden Media
8326,Holes,Phoenix Pictures
35690,The Last Song,Touchstone Pictures
76203,12 Years a Slave,Plan B Entertainment
76203,12 Years a Slave,Regency Enterprises
76203,12 Years a Slave,River Road Entertainment
76203,12 Years a Slave,Film4
76203,12 Years a Slave,New Regency Pictures
13497,Drumline,Fox 2000 Pictures
35688,Why Did I Get Married Too?,Lions Gate Films
35688,Why Did I Get Married Too?,The Tyler Perry Company
162,Edward Scissorhands,Twentieth Century Fox Film Corporation
296096,Me Before You,New Line Cinema
296096,Me Before You,Sunswept Entertainment
296096,Me Before You,Metro-Goldwyn-Mayer (MGM)
103370,Madea's Witness Protection,"Tyler Perry Company, The"
1051,The French Connection,Twentieth Century Fox Film Corporation
1051,The French Connection,D'Antoni Productions
1051,The French Connection,Schine-Moore Productions
376659,Bad Moms,STX Entertainment
376659,Bad Moms,Huayi Brothers Pictures
376659,Bad Moms,BillBlock Media
10073,Date Movie,Regency Enterprises
10073,Date Movie,Epsilon Motion Pictures
10073,Date Movie,New Regency Pictures
16690,Return to Never Land,Walt Disney Pictures
16690,Return to Never Land,Walt Disney Television Animation
16690,Return to Never Land,Walt Disney Animation Australia
16690,Return to Never Land,DisneyToon Studios
16690,Return to Never Land,Walt Disney Animation Canada
273895,Selma,Plan B Entertainment
273895,Selma,Harpo Films
273895,Selma,Celador Films
273895,Selma,Cloud Eight Films
273895,Selma,Pathé
14873,The Jungle Book 2,Walt Disney Pictures
14873,The Jungle Book 2,Walt Disney Television Animation
14873,The Jungle Book 2,Walt Disney Animation Australia
14873,The Jungle Book 2,DisneyToon Studios
8968,Boogeyman,Ghost House Pictures
8968,Boogeyman,Senator International
8968,Boogeyman,Screen Gems
8968,Boogeyman,Pacific Renaissance Pictures Ltd.
9963,Premonition,TriStar Pictures
9963,Premonition,Hyde Park Films
9963,Premonition,Offspring Entertainment
15655,The Tigger Movie,Walt Disney Pictures
21208,Orphan,Dark Castle Entertainment
21208,Orphan,Studio Babelsberg StudioBabelsberg Motion Pictures
21208,Orphan,Don Carmody Productions
21208,Orphan,Studio Canal
272878,Max,Sunswept Entertainment
272878,Max,Warner Bros.
272878,Max,Metro-Goldwyn-Mayer (MGM)
272878,Max,Reel Chefs Catering
9760,Epic Movie,Twentieth Century Fox Film Corporation
9760,Epic Movie,Regency Enterprises
9760,Epic Movie,New Regency Pictures
9760,Epic Movie,Paul Schiff Productions
314365,Spotlight,Universal Pictures
314365,Spotlight,Participant Media
314365,Spotlight,Anonymous Content
314365,Spotlight,Rocklin / Faust
314365,Spotlight,First Look Media
13279,Lakeview Terrace,Screen Gems
13279,Lakeview Terrace,Overbrook Entertainment
1975,The Grudge 2,Columbia Pictures Corporation
1975,The Grudge 2,Ghost House Pictures
1975,The Grudge 2,Vertigo Entertainment
33644,How Stella Got Her Groove Back,Twentieth Century Fox Film Corporation
1649,Bill & Ted's Bogus Journey,Orion Pictures
1649,Bill & Ted's Bogus Journey,Nelson Entertainment
9895,Man of the Year,Universal Pictures
9895,Man of the Year,Morgan Creek Productions
9570,The Black Hole,Walt Disney Productions
27579,The American,This Is That Productions
27579,The American,Focus Features
27579,The American,Twins Financing
27579,The American,Smokehouse Pictures
27579,The American,Greenlit Rights
16052,Selena,Q Productions
16052,Selena,Esparza / Katz Productions
40264,Vampires Suck,Regency Enterprises
40264,Vampires Suck,Road Rebel
1164,Babel,Paramount Vantage
1164,Babel,Media Rights Capital
1164,Babel,Anonymous Content
1164,Babel,Central Films
239678,This Is Where I Leave You,Spring Creek Productions
239678,This Is Where I Leave You,21 Laps Entertainment
239678,This Is Where I Leave You,Warner Bros.
14359,Doubt,Scott Rudin Productions
14359,Doubt,Goodspeed Productions
3989,Team America: World Police,Paramount Pictures
3989,Team America: World Police,Scott Rudin Productions
76617,Texas Chainsaw 3D,Nu Image Films
76617,Texas Chainsaw 3D,Lions Gate
1710,Copycat,Regency Enterprises
1710,Copycat,New Regency Pictures
4258,Scary Movie 5,Dimension Films
20391,Paint Your Wagon,Paramount Pictures
20391,Paint Your Wagon,Malpaso Productions
20391,Paint Your Wagon,Alan Jay Lerner Productions
10139,Milk,Focus Features
335778,Risen,Columbia Pictures
335778,Risen,Affirm Films
335778,Risen,LD Entertainment
335778,Risen,Patrick Aiello Productions
9645,Ghost Ship,Village Roadshow Pictures
9645,Ghost Ship,NPV Entertainment
9645,Ghost Ship,Dark Castle Entertainment
9645,Ghost Ship,Warner Bros.
9645,Ghost Ship,Ghost Ship Films Pty. Ltd.
55465,A Very Harold & Kumar Christmas,New Line Cinema
55465,A Very Harold & Kumar Christmas,Mandate Pictures
617,Wild Things,Columbia Pictures
617,Wild Things,Mandalay Entertainment
19904,The Stepfather,Screen Gems
48289,The Debt,Miramax Films
48289,The Debt,Marv Films
48289,The Debt,Pioneer Pictures
243,High Fidelity,Buena Vista
243,High Fidelity,Touchstone Pictures
6933,One Missed Call,Intermedia Films
6933,One Missed Call,Alcon Entertainment
6933,One Missed Call,Kadokawa Pictures
6933,One Missed Call,Equity Pictures Medienfonds GmbH & Co. KG IV
17182,Eye for an Eye,Paramount Pictures
8848,The Bank Job,Atlas Entertainment
8848,The Bank Job,Mosaic Media Group
8848,The Bank Job,Omnilab Media
8848,The Bank Job,Relativity Media
8848,The Bank Job,Skyline (Baker St)
38,Eternal Sunshine of the Spotless Mind,Anonymous Content
38,Eternal Sunshine of the Spotless Mind,This Is That Productions
38,Eternal Sunshine of the Spotless Mind,Focus Features
38303,You Again,Oops Doughnuts Productions
38303,You Again,Touchstone Pictures
38303,You Again,Frontier Pictures
1266,Street Kings,Fox Searchlight Pictures
1266,Street Kings,Regency Enterprises
1266,Street Kings,Dune Entertainment III
1266,Street Kings,Emmett/Furla Films
107985,The World's End,Universal Pictures
107985,The World's End,Big Talk Productions
107985,The World's End,Focus Features
107985,The World's End,Working Title Films
14043,Nancy Drew,Virtual Studios
14043,Nancy Drew,Jerry Weintraub Productions
14043,Nancy Drew,Warner Bros.
19901,Daybreakers,Lionsgate
19901,Daybreakers,Furst Films
19901,Daybreakers,Pictures in Paradise
19901,Daybreakers,Pacific Film and Television Commission
19901,Daybreakers,Australian Film Finance Corporation (AFFC)
34016,She's Out of My League,DreamWorks SKG
34016,She's Out of My League,Mosaic
59860,Monte Carlo,Dune Entertainment
59860,Monte Carlo,Regency Enterprises
59860,Monte Carlo,Fox 2000 Pictures
59860,Monte Carlo,DiNovi Pictures
59860,Monte Carlo,Dune Entertainment III
59860,Monte Carlo,Blossom Films
10069,Stay Alive,Spyglass Entertainment
10069,Stay Alive,Hollywood Pictures
10069,Stay Alive,Endgame Entertainment
10069,Stay Alive,Wonderland Sound and Vision
9588,Quigley Down Under,Pathe
9588,Quigley Down Under,Metro-Goldwyn-Mayer (MGM)
12819,Alpha and Omega,Lions Gate Family Entertainment
12819,Alpha and Omega,Relativity Media
12819,Alpha and Omega,Crest Animation Productions
9954,The Covenant,"Screen Gems, Inc."
10115,Stick It,Spyglass Entertainment
10115,Stick It,Touchstone Pictures
10115,Stick It,Kaltenbach Pictures
25132,Shorts,Warner Bros. Pictures
577,To Die For,The Rank Organisation
577,To Die For,Columbia Pictures Corporation
328387,Nerve,Lionsgate
328387,Nerve,Allison Shearmur Productions
328387,Nerve,Keep Your Head
12690,Appaloosa,New Line Cinema
12690,Appaloosa,Groundswell Productions
12690,Appaloosa,Axon Films
9945,Vampires,Columbia Pictures
9945,Vampires,Largo Entertainment
9945,Vampires,JVC Entertainment Networks
9945,Vampires,Film Office
9945,Vampires,Spooky Tooth Productions
9945,Vampires,Storm King Productions
539,Psycho,Paramount Pictures
539,Psycho,Universal Pictures
539,Psycho,Shamley Productions
13596,My Best Friend's Girl,Lionsgate
13596,My Best Friend's Girl,New Wave Entertainment
13596,My Best Friend's Girl,Management 360
13596,My Best Friend's Girl,Terra Firma Films
13596,My Best Friend's Girl,Superfinger Entertainment
226857,Endless Love,Universal Pictures
226857,Endless Love,Fake Empire
226857,Endless Love,Bluegrass Films
13159,Georgia Rule,Universal Pictures
13159,Georgia Rule,Morgan Creek Productions
526,Ladyhawke,Twentieth Century Fox Film Corporation
526,Ladyhawke,Warner Bros.
22796,Simon Birch,Caravan Pictures
22796,Simon Birch,Hollywood Pictures
2355,Reign Over Me,Columbia Pictures
2355,Reign Over Me,Happy Madison Productions
2355,Reign Over Me,Sunlight Productions
2355,Reign Over Me,Relativity Media
2355,Reign Over Me,Madison 23
5915,Into the Wild,Paramount Vantage
5915,Into the Wild,River Road Entertainment
5915,Into the Wild,Art Linson Productions
5915,Into the Wild,Into the Wild
9842,School for Scoundrels,Dimension Films
61012,Silent Hill: Revelation 3D,Davis-Films
61012,Silent Hill: Revelation 3D,Konami Corporation Ltd.
755,From Dusk Till Dawn,A Band Apart
755,From Dusk Till Dawn,Dimension Films
755,From Dusk Till Dawn,Los Hooligans Productions
755,From Dusk Till Dawn,Miramax
13682,Pooh's Heffalump Movie,Walt Disney Pictures
9089,Home for the Holidays,Paramount Pictures
9089,Home for the Holidays,Egg Pictures
9089,Home for the Holidays,PolyGram Filmed Entertainment
9470,Kung Fu Hustle,Columbia Pictures
18357,The Country Bears,Walt Disney Pictures
7979,The Kite Runner,DreamWorks SKG
7979,The Kite Runner,MacDonald/Parkes Productions
7979,The Kite Runner,Sidney Kimmel Entertainment
7979,The Kite Runner,Neal Street Productions
7979,The Kite Runner,China Film Co-Production Corporation
7979,The Kite Runner,Wonderland Films
7979,The Kite Runner,Participant Media
7979,The Kite Runner,Ebeling Group
7979,The Kite Runner,Beijing Happy Pictures Cultural Communications Co.
7979,The Kite Runner,Kite Runner Holdings
470,21 Grams,This Is That Productions
470,21 Grams,Y Productions
470,21 Grams,Mediana Productions Filmgesellschaft
15644,Paparazzi,Icon Productions
15644,Paparazzi,Twentieth Century Fox Film Corporation
15644,Paparazzi,Icon Entertainment International
9582,A Guy Thing,Metro-Goldwyn-Mayer (MGM)
9582,A Guy Thing,David Ladd Films
10642,Loser,Columbia Pictures
22074,Capitalism: A Love Story,The Weinstein Company
22074,Capitalism: A Love Story,Paramount Vantage
2428,The Greatest Story Ever Told,George Stevens Productions
290751,Secret in Their Eyes,Ingenious Media
290751,Secret in Their Eyes,Gran Via Productions
290751,Secret in Their Eyes,IM Global
290751,Secret in Their Eyes,STX Entertainment
290751,Secret in Their Eyes,Route One Entertainment
290751,Secret in Their Eyes,Union Investment Partners
290751,Secret in Their Eyes,SITE Productions
290751,Secret in Their Eyes,Willie's Movies
13805,Disaster Movie,Grosvenor Park Media Ltd.
13805,Disaster Movie,LionsGate
13805,Disaster Movie,3 in the Box
4597,Armored,Screen Gems
4597,Armored,Stars Road Entertainment
4597,Armored,Farah Films & Management
4597,Armored,Buckaroo Entertainment
9414,The Man Who Knew Too Little,Regency Enterprises
9414,The Man Who Knew Too Little,Taurus Films
9414,The Man Who Knew Too Little,Polar Productions
9414,The Man Who Knew Too Little,Warner Bros.
63492,What's Your Number?,Regency Enterprises
63492,What's Your Number?,Contrafilm
63492,What's Your Number?,New Regency Pictures
81796,Lockout,Canal+
81796,Lockout,EuropaCorp
81796,Lockout,Ciné+
10710,Envy,Columbia Pictures
10710,Envy,Castle Rock Entertainment
10710,Envy,NPV Entertainment
10710,Envy,DreamWorks Pictures
10710,Envy,Baltimore Spring Creek Productions
10710,Envy,Nu Image / Millennium Films
15092,Crank: High Voltage,Lakeshore Entertainment
15092,Crank: High Voltage,Lionsgate
15092,Crank: High Voltage,Radical Media
11382,Bullets Over Broadway,Miramax Films
15005,One Night with the King,Gener8Xion Entertainment
8198,The Quiet American,Miramax Films
8198,The Quiet American,Intermedia Films
8198,The Quiet American,Mirage Enterprises
6963,The Weather Man,Paramount Pictures
6963,The Weather Man,Escape Artists
6963,The Weather Man,Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 2 KG
15070,Undisputed,Miramax Films
15070,Undisputed,Amen Ra Films
12797,Ghost Town,DreamWorks SKG
12797,Ghost Town,Spyglass Entertainment
12797,Ghost Town,Pariah
17134,12 Rounds,The Mark Gordon Company
17134,12 Rounds,Fox Atomic
17134,12 Rounds,20th Century Fox Home Entertainment
17134,12 Rounds,WWE Studios
17134,12 Rounds,Midnight Sun Pictures
41402,Let Me In,Hammer Film Productions
41402,Let Me In,EFTI
41402,Let Me In,Exclusive Media Group
41402,Let Me In,Overture Films
18885,3 Ninjas Kick Back,TriStar Pictures
18885,3 Ninjas Kick Back,Sheen Productions
18885,3 Ninjas Kick Back,Ben-Ami/Leeds Productions
4953,Be Kind Rewind,New Line Cinema
4953,Be Kind Rewind,Partizan
4953,Be Kind Rewind,Focus Features
146198,Triple 9,Worldview Entertainment
146198,Triple 9,Anonymous Content
146198,Triple 9,MadRiver Pictures
146198,Triple 9,Sierra Pictures
146198,Triple 9,Surefire Capital
2639,Deconstructing Harry,Fine Line Features
10563,Three to Tango,Village Roadshow Pictures
10563,Three to Tango,Warner Bros.
295964,Burnt,Double Feature Films
295964,Burnt,PeaPie Films
295964,Burnt,3 Arts Entertainment
5971,We're No Angels,Paramount Pictures
9716,Everyone Says I Love You,Miramax Films
11835,Death Sentence,Twentieth Century Fox Film Corporation
11835,Death Sentence,Dune Entertainment
11835,Death Sentence,Baldwin Entertainment Group
11835,Death Sentence,Hyde Park Entertainment
11835,Death Sentence,Brass Hat Films
26171,Everybody's Fine,Miramax Films
26171,Everybody's Fine,Hollywood Gang Productions
26171,Everybody's Fine,Radar Pictures
31117,Superbabies: Baby Geniuses 2,Crystal Sky Worldwide
31117,Superbabies: Baby Geniuses 2,Triumph Films
9074,The Man,New Line Cinema
14396,Code Name: The Cleaner,New Line Cinema
15673,Connie and Carla,Universal Pictures
42618,Sweet Charity,Universal Pictures
171274,Inherent Vice,Ghoulardi Film Company
171274,Inherent Vice,Warner Bros.
171274,Inherent Vice,IAC Films
109417,Battle of the Year,Screen Gems
13948,An American Carol,Mpower Pictures
106747,Machete Kills,Open Road Films
106747,Machete Kills,Overnight Films
106747,Machete Kills,AR Films
106747,Machete Kills,Aldamisa Entertainment
106747,Machete Kills,Demarest Films
106747,Machete Kills,1821 Pictures
106747,Machete Kills,Quick Draw Productions
10929,Willard,New Line Cinema
10929,Willard,Hard Eight Pictures
14220,Strange Wilderness,Paramount Pictures
14220,Strange Wilderness,Happy Madison Productions
14220,Strange Wilderness,Pelican Productions LLC
